id	group	start time	end time	duration	pressed back	attention check	age	gender	cooking enthusiast	restrictions	treatment	order	familiarity	selection	diversity	variety	similarity	easiness	confidence	amount	poster clicks	decision time	logtime	ILS	Sum (div+var+invsim)	inverse similarity
91755	('Group1=', 9, ', Group2=', 3, ', Group3=', 1, 'ComparisonGroup=', 1)	2022-03-03 14:46:33.161397	2022-03-03 14:55:48.420590	555,259193	False	2	26-35	female	4--5	none	Recommendation-based (low-ILS)	"Jays Signature Pizza Crust"", Broiled Tilapia Parmesan, Delicious Ham and Potato Soup, Baked Teriyaki Chicken, Award Winning Soft Chocolate Chip Cookies, Slow Cooker Mashed Potatoes, Mexican Rice"	['prepared', 'never', 'never', 'prepared', 'prepared', 'prepared', 'prepared']	2	5	4	2	5	5	more	0,0,0,0,0,0,0	71,843019	1,856384574	0.38	13	4
20223	('Group1=', 7, ', Group2=', 9, ', Group3=', 4, 'ComparisonGroup=', 2)	2022-03-03 14:59:09.673455	2022-03-03 15:12:12.620614	782,947159	False	2	46-55	male	>5	none	Recommendation-based (low-ILS)	"Jays Signature Pizza Crust"", Broiled Tilapia Parmesan, Delicious Ham and Potato Soup, Baked Teriyaki Chicken, Award Winning Soft Chocolate Chip Cookies, Slow Cooker Mashed Potatoes, Mexican Rice"	['prepared', 'similar', 'similar', 'similar', 'prepared', 'prepared', 'prepared']	7	4	4	2	4	4	more	0,0,0,0,0,0,0	55,947901	1,747783798	0.38	12	4
50791	('Group1=', 5, ', Group2=', 9, ', Group3=', 7, 'ComparisonGroup=', 1)	2022-03-03 17:53:20.555904	2022-03-03 18:03:32.101270	611,545366	False	2	26-35	male	>5	none	Recommendation-based (low-ILS)	"Jays Signature Pizza Crust"", Broiled Tilapia Parmesan, Delicious Ham and Potato Soup, Baked Teriyaki Chicken, Award Winning Soft Chocolate Chip Cookies, Slow Cooker Mashed Potatoes, Mexican Rice"	['similar', 'similar', 'never', 'similar', 'prepared', 'prepared', 'prepared']	1	5	5	1	2	5	more	2,0,0,0,0,0,0	49,8028	1,69725376	0.38	15	5
5027	('Group1=', 7, ', Group2=', 9, ', Group3=', 1, 'ComparisonGroup=', 4)	2022-03-03 14:41:17.890593	2022-03-03 14:53:06.111755	708,221162	False	2	36-45	male	>5	none	Recommendation-based (low-ILS)	"Jays Signature Pizza Crust"", Broiled Tilapia Parmesan, Delicious Ham and Potato Soup, Baked Teriyaki Chicken, Award Winning Soft Chocolate Chip Cookies, Slow Cooker Mashed Potatoes, Mexican Rice"	['similar', 'similar', 'similar', 'similar', 'similar', 'similar', 'similar']	4	5	5	5	5	5	more	0,0,0,0,0,0,0	57,894308	1,762635867	0.38	11	1
72812	('Group1=', 5, ', Group2=', 9, ', Group3=', 3, 'ComparisonGroup=', 3)	2022-03-03 14:35:30.383111	2022-03-03 15:08:16.391729	1966,008618	False	2	26-35	male	4--5	none	Recommendation-based (low-ILS)	"Jays Signature Pizza Crust"", Broiled Tilapia Parmesan, Delicious Ham and Potato Soup, Baked Teriyaki Chicken, Award Winning Soft Chocolate Chip Cookies, Slow Cooker Mashed Potatoes, Mexican Rice"	['similar', 'never', 'never', 'never', 'similar', 'similar', 'never']	2	5	4	2	4	5	exactly	0,0,0,0,0,0,0	465,426827	2,667851412	0.38	13	4
42681	('Group1=', 5, ', Group2=', 9, ', Group3=', 6, 'ComparisonGroup=', 1)	2022-03-03 15:08:26.683462	2022-03-03 15:17:15.530507	528,847045	False	2	36-45	male	>5	none	Recommendation-based (low-ILS)	"Jays Signature Pizza Crust"", Broiled Tilapia Parmesan, Delicious Ham and Potato Soup, Baked Teriyaki Chicken, Award Winning Soft Chocolate Chip Cookies, Slow Cooker Mashed Potatoes, Mexican Rice"	['similar', 'never', 'never', 'never', 'similar', 'similar', 'prepared']	2	4	3	3	4	5	more	0,0,0,0,0,0,0	63,663571	1,803890995	0.38	10	3
31597	('Group1=', 7, ', Group2=', 9, ', Group3=', 1, 'ComparisonGroup=', 3)	2022-03-03 15:37:00.065018	2022-03-03 15:46:51.673824	591,608806	False	2	26-35	female	2--3	none	Recommendation-based (low-ILS)	"Jays Signature Pizza Crust"", Broiled Tilapia Parmesan, Delicious Ham and Potato Soup, Baked Teriyaki Chicken, Award Winning Soft Chocolate Chip Cookies, Slow Cooker Mashed Potatoes, Mexican Rice"	['never', 'similar', 'never', 'similar', 'similar', 'similar', 'similar']	4	4	4	2	4	5	more	1,1,1,1,1,1,1	78,485835	1,894791283	0.38	12	4
85870	('Group1=', 6, ', Group2=', 9, ', Group3=', 5, 'ComparisonGroup=', 3)	2022-03-03 15:41:30.581876	2022-03-03 15:49:36.355506	485,77363	False	2	26-35	male	4--5	other	Recommendation-based (low-ILS)	"Jays Signature Pizza Crust"", Broiled Tilapia Parmesan, Delicious Ham and Potato Soup, Baked Teriyaki Chicken, Award Winning Soft Chocolate Chip Cookies, Slow Cooker Mashed Potatoes, Mexican Rice"	['prepared', 'similar', 'never', 'similar', 'similar', 'never', 'similar']	5	4	4	5	5	3	more	0,0,0,0,0,0,0	73,454869	1,866020589	0.38	9	1
15028	('Group1=', 6, ', Group2=', 9, ', Group3=', 1, 'ComparisonGroup=', 1)	2022-03-03 15:59:55.479379	2022-03-03 16:05:30.722847	335,243468	False	2	26-35	female	>5	none	Recommendation-based (low-ILS)	"Jays Signature Pizza Crust"", Broiled Tilapia Parmesan, Delicious Ham and Potato Soup, Baked Teriyaki Chicken, Award Winning Soft Chocolate Chip Cookies, Slow Cooker Mashed Potatoes, Mexican Rice"	['similar', 'never', 'similar', 'similar', 'similar', 'prepared', 'similar']	4	4	5	2	5	5	more	0,0,0,0,0,0,0	49,278986	1,692661763	0.38	13	4
54660	('Group1=', 5, ', Group2=', 9, ', Group3=', 3, 'ComparisonGroup=', 4)	2022-03-03 15:17:49.107753	2022-03-03 15:25:21.991705	452,883952	False	2	46-55	female	>5	none	Recommendation-based (low-ILS)	"Jays Signature Pizza Crust"", Broiled Tilapia Parmesan, Delicious Ham and Potato Soup, Baked Teriyaki Chicken, Award Winning Soft Chocolate Chip Cookies, Slow Cooker Mashed Potatoes, Mexican Rice"	['similar', 'never', 'similar', 'similar', 'prepared', 'similar', 'similar']	6	5	5	1	5	5	more	0,0,0,0,0,0,0	55,453746	1,743930889	0.38	15	5
9561	('Group1=', 7, ', Group2=', 9, ', Group3=', 5, 'ComparisonGroup=', 1)	2022-03-03 14:40:44.711146	2022-03-03 15:01:57.403008	1272,691862	False	2	26-35	female	4--5	none	Recommendation-based (low-ILS)	"Jays Signature Pizza Crust"", Broiled Tilapia Parmesan, Delicious Ham and Potato Soup, Baked Teriyaki Chicken, Award Winning Soft Chocolate Chip Cookies, Slow Cooker Mashed Potatoes, Mexican Rice"	['similar', 'never', 'similar', 'never', 'similar', 'never', 'never']	4	4	5	5	5	5	more	0,0,0,0,0,0,0	137,783436	2,139197011	0.38	10	1
61732	('Group1=', 6, ', Group2=', 4, ', Group3=', 9, 'ComparisonGroup=', 3)	2022-03-03 14:52:13.468441	2022-03-03 15:06:01.505234	828,036793	False	2	19-25	male	4--5	none	Recommendation-based (low-ILS)	"Jays Signature Pizza Crust"", Broiled Tilapia Parmesan, Delicious Ham and Potato Soup, Baked Teriyaki Chicken, Award Winning Soft Chocolate Chip Cookies, Slow Cooker Mashed Potatoes, Mexican Rice"	['never', 'similar', 'prepared', 'similar', 'never', 'prepared', 'never']	3	4	5	5	4	4	exactly	0,0,0,0,0,0,0	35,484058	1,55003328	0.38	10	1
19894	('Group1=', 7, ', Group2=', 1, ', Group3=', 9, 'ComparisonGroup=', 3)	2022-03-03 16:36:31.033913	2022-03-03 16:40:01.704868	210,670955	False	2	26-35	male	4--5	none	Recommendation-based (low-ILS)	"Jays Signature Pizza Crust"", Broiled Tilapia Parmesan, Delicious Ham and Potato Soup, Baked Teriyaki Chicken, Award Winning Soft Chocolate Chip Cookies, Slow Cooker Mashed Potatoes, Mexican Rice"	['similar', 'similar', 'similar', 'similar', 'similar', 'never', 'similar']	4	5	4	5	5	5	more	0,0,0,0,0,0,0	23,594513	1,372811018	0.38	10	1
66804	('Group1=', 4, ', Group2=', 7, ', Group3=', 9, 'ComparisonGroup=', 1)	2022-03-03 15:36:01.462595	2022-03-03 15:42:24.385674	382,923079	False	2	46-55	female	2--3	none	Recommendation-based (low-ILS)	"Jays Signature Pizza Crust"", Broiled Tilapia Parmesan, Delicious Ham and Potato Soup, Baked Teriyaki Chicken, Award Winning Soft Chocolate Chip Cookies, Slow Cooker Mashed Potatoes, Mexican Rice"	['similar', 'similar', 'never', 'similar', 'prepared', 'never', 'prepared']	7	5	5	1	5	5	more	0,0,0,0,0,0,0	57,691539	1,761112125	0.38	15	5
66522	('Group1=', 7, ', Group2=', 5, ', Group3=', 9, 'ComparisonGroup=', 3)	2022-03-03 14:37:03.450832	2022-03-03 14:44:51.217712	467,76688	False	2	19-25	male	2--3	vegan	Recommendation-based (low-ILS)	"Jays Signature Pizza Crust"", Broiled Tilapia Parmesan, Delicious Ham and Potato Soup, Baked Teriyaki Chicken, Award Winning Soft Chocolate Chip Cookies, Slow Cooker Mashed Potatoes, Mexican Rice"	['similar', 'never', 'prepared', 'similar', 'prepared', 'prepared', 'similar']	2	5	4	5	3	4	more	0,0,0,0,0,0,0	64,813469	1,811665267	0.38	10	1
51974	('Group1=', 1, ', Group2=', 7, ', Group3=', 9, 'ComparisonGroup=', 3)	2022-03-03 14:35:45.521539	2022-03-03 14:43:05.660838	440,139299	False	2	36-45	male	>5	none	Recommendation-based (low-ILS)	"Jays Signature Pizza Crust"", Broiled Tilapia Parmesan, Delicious Ham and Potato Soup, Baked Teriyaki Chicken, Award Winning Soft Chocolate Chip Cookies, Slow Cooker Mashed Potatoes, Mexican Rice"	['never', 'never', 'prepared', 'never', 'similar', 'similar', 'never']	4	4	4	2	5	4	more	0,0,0,0,0,0,0	71,386985	1,85361904	0.38	12	4
63361	('Group1=', 5, ', Group2=', 3, ', Group3=', 9, 'ComparisonGroup=', 1)	2022-03-03 16:07:14.871979	2022-03-03 16:12:10.348883	295,476904	False	2	36-45	female	2--3	none	Recommendation-based (low-ILS)	"Jays Signature Pizza Crust"", Broiled Tilapia Parmesan, Delicious Ham and Potato Soup, Baked Teriyaki Chicken, Award Winning Soft Chocolate Chip Cookies, Slow Cooker Mashed Potatoes, Mexican Rice"	['prepared', 'never', 'similar', 'never', 'prepared', 'similar', 'similar']	4	4	4	2	4	4	more	0,0,0,0,0,0,0	36,329803	1,560263043	0.38	12	4
40997	('Group1=', 7, ', Group2=', 1, ', Group3=', 9, 'ComparisonGroup=', 4)	2022-03-03 14:38:05.779883	2022-03-03 14:43:24.861838	319,081955	False	2	36-45	female	>5	none	Recommendation-based (low-ILS)	"Jays Signature Pizza Crust"", Broiled Tilapia Parmesan, Delicious Ham and Potato Soup, Baked Teriyaki Chicken, Award Winning Soft Chocolate Chip Cookies, Slow Cooker Mashed Potatoes, Mexican Rice"	['similar', 'similar', 'similar', 'similar', 'similar', 'similar', 'similar']	7	5	5	1	5	5	more	0,0,0,0,0,0,0	40,028398	1,602368209	0.38	15	5
53953	('Group1=', 6, ', Group2=', 4, ', Group3=', 9, 'ComparisonGroup=', 1)	2022-03-03 15:43:55.223360	2022-03-03 15:59:44.621778	949,398418	False	2	26-35	male	<1	none	Recommendation-based (low-ILS)	"Jays Signature Pizza Crust"", Broiled Tilapia Parmesan, Delicious Ham and Potato Soup, Baked Teriyaki Chicken, Award Winning Soft Chocolate Chip Cookies, Slow Cooker Mashed Potatoes, Mexican Rice"	['never', 'never', 'never', 'similar', 'similar', 'never', 'never']	4	4	4	2	2	4	more	2,3,1,2,1,1,1	106,470042	2,027227425	0.38	12	4
19819	('Group1=', 3, ', Group2=', 1, ', Group3=', 9, 'ComparisonGroup=', 2)	2022-03-03 14:36:00.939513	2022-03-03 14:46:42.867943	641,92843	False	2	19-25	female	4--5	vegetarian	Recommendation-based (low-ILS)	"Jays Signature Pizza Crust"", Broiled Tilapia Parmesan, Delicious Ham and Potato Soup, Baked Teriyaki Chicken, Award Winning Soft Chocolate Chip Cookies, Slow Cooker Mashed Potatoes, Mexican Rice"	['similar', 'never', 'prepared', 'similar', 'prepared', 'prepared', 'similar']	6	4	3	4	4	5	exactly	0,0,0,0,0,0,0	56,413284	1,751381382	0.38	9	2
47897	('Group1=', 7, ', Group2=', 5, ', Group3=', 9, 'ComparisonGroup=', 3)	2022-03-03 14:39:33.550296	2022-03-03 14:42:41.562148	188,011852	False	2	46-55	male	2--3	none	Recommendation-based (low-ILS)	"Jays Signature Pizza Crust"", Broiled Tilapia Parmesan, Delicious Ham and Potato Soup, Baked Teriyaki Chicken, Award Winning Soft Chocolate Chip Cookies, Slow Cooker Mashed Potatoes, Mexican Rice"	['similar', 'similar', 'similar', 'similar', 'similar', 'similar', 'similar']	1	4	3	3	2	2	more	0,0,0,0,0,0,0	27,098088	1,432938649	0.38	10	3
70079	('Group1=', 7, ', Group2=', 4, ', Group3=', 9, 'ComparisonGroup=', 3)	2022-03-03 15:07:57.496412	2022-03-03 15:14:32.082481	394,586069	False	2	19-25	male	>5	vegetarian	Recommendation-based (low-ILS)	"Jays Signature Pizza Crust"", Broiled Tilapia Parmesan, Delicious Ham and Potato Soup, Baked Teriyaki Chicken, Award Winning Soft Chocolate Chip Cookies, Slow Cooker Mashed Potatoes, Mexican Rice"	['similar', 'never', 'similar', 'similar', 'never', 'never', 'similar']	4	4	5	4	4	4	more	0,0,0,0,0,0,0	20,620633	1,314301993	0.38	11	2
86237	('Group1=', 1, ', Group2=', 6, ', Group3=', 9, 'ComparisonGroup=', 3)	2022-03-03 15:16:02.510413	2022-03-03 15:23:16.558264	434,047851	False	2	26-35	female	>5	none	Recommendation-based (low-ILS)	"Jays Signature Pizza Crust"", Broiled Tilapia Parmesan, Delicious Ham and Potato Soup, Baked Teriyaki Chicken, Award Winning Soft Chocolate Chip Cookies, Slow Cooker Mashed Potatoes, Mexican Rice"	['never', 'never', 'never', 'prepared', 'similar', 'prepared', 'never']	4	4	5	2	3	4	more	0,0,0,0,0,0,0	66,17747	1,82071016	0.38	13	4
16408	('Group1=', 6, ', Group2=', 9, ', Group3=', 1, 'ComparisonGroup=', 3)	2022-02-26 23:40:58.912350	2022-02-26 23:47:32.796134	393,883784	False	2	46-55	female	4--5	none	Recommendation-based (mid-ILS maximize similarity of neighbors)	Fluffy Pancakes, Banana Crumb Muffins, Award Winning Soft Chocolate Chip CookiesCranberry Pistachio Biscotti, Delicious Ham and Potato Soup, Orzo with Parmesan and Basil, Broiled Tilapia Parmesan	['prepared', 'similar', 'prepared', 'never', 'similar', 'similar', 'similar']	3	4	4	2	4	5	more	0,0,1,0,0,0,0	95,206564	1,978666892	0.41	12	4
55011	('Group1=', 6, ', Group2=', 5, ', Group3=', 2, 'ComparisonGroup=', 1)	2022-02-26 23:44:18.897244	2022-02-27 00:02:04.907719	1066,010475	False	2	26-35	male	2--3	none	Recommendation-based (mid-ILS maximize similarity of neighbors)	Fluffy Pancakes, Banana Crumb Muffins, Award Winning Soft Chocolate Chip CookiesCranberry Pistachio Biscotti, Delicious Ham and Potato Soup, Orzo with Parmesan and Basil, Broiled Tilapia Parmesan	['prepared', 'similar', 'similar', 'never', 'never', 'never', 'similar']	2	5	4	2	2	4	more	2,2,0,0,0,0,0	188,237913	2,274707099	0.41	13	4
42677	('Group1=', 6, ', Group2=', 5, ', Group3=', 2, 'ComparisonGroup=', 3)	2022-02-24 14:12:08.740773	2022-02-24 14:16:53.513200	284,772427	False	2	19-25	male	1	none	Recommendation-based (mid-ILS maximize similarity of neighbors)	Fluffy Pancakes, Banana Crumb Muffins, Award Winning Soft Chocolate Chip CookiesCranberry Pistachio Biscotti, Delicious Ham and Potato Soup, Orzo with Parmesan and Basil, Broiled Tilapia Parmesan	['prepared', 'never', 'never', 'never', 'never', 'never', 'never']	1	2	2	4	2	4	exactly	1,0,0,0,0,0,0	93,749959	1,971971086	0.41	6	2
78878	('Group1=', 6, ', Group2=', 1, ', Group3=', 2, 'ComparisonGroup=', 3)	2022-02-24 12:46:18.744250	2022-02-24 12:50:53.332621	274,588371	False	2	46-55	female	>5	none	Recommendation-based (mid-ILS maximize similarity of neighbors)	Fluffy Pancakes, Banana Crumb Muffins, Award Winning Soft Chocolate Chip CookiesCranberry Pistachio Biscotti, Delicious Ham and Potato Soup, Orzo with Parmesan and Basil, Broiled Tilapia Parmesan	['prepared', 'prepared', 'prepared', 'never', 'similar', 'prepared', 'similar']	2	4	4	4	4	4	more	0,0,0,0,0,0,0	48,267321	1,683653195	0.41	10	2
77248	('Group1=', 6, ', Group2=', 8, ', Group3=', 1, 'ComparisonGroup=', 2)	2022-02-24 13:50:02.391534	2022-02-24 14:05:31.011436	928,619902	False	2	19-25	male	1	none	Recommendation-based (mid-ILS maximize similarity of neighbors)	Fluffy Pancakes, Banana Crumb Muffins, Award Winning Soft Chocolate Chip CookiesCranberry Pistachio Biscotti, Delicious Ham and Potato Soup, Orzo with Parmesan and Basil, Broiled Tilapia Parmesan	['never', 'never', 'similar', 'never', 'never', 'never', 'never']	3	5	5	5	5	5	more	0,0,0,0,0,0,0	230,009075	2,361744971	0.41	11	1
73799	('Group1=', 8, ', Group2=', 6, ', Group3=', 1, 'ComparisonGroup=', 3)	2022-02-27 00:18:26.239854	2022-02-27 00:25:57.442367	451,202513	False	2	26-35	male	>5	none	Recommendation-based (mid-ILS maximize similarity of neighbors)	Fluffy Pancakes, Banana Crumb Muffins, Award Winning Soft Chocolate Chip CookiesCranberry Pistachio Biscotti, Delicious Ham and Potato Soup, Orzo with Parmesan and Basil, Broiled Tilapia Parmesan	['prepared', 'similar', 'prepared', 'never', 'never', 'never', 'never']	3	4	4	2	3	5	more	0,0,0,0,0,0,0	37,84002	1,577951357	0.41	12	4
54133	('Group1=', 1, ', Group2=', 6, ', Group3=', 8, 'ComparisonGroup=', 1)	2022-02-27 01:29:55.987854	2022-02-27 01:38:05.069045	489,081191	False	2	26-35	male	4--5	none	Recommendation-based (mid-ILS maximize similarity of neighbors)	Fluffy Pancakes, Banana Crumb Muffins, Award Winning Soft Chocolate Chip CookiesCranberry Pistachio Biscotti, Delicious Ham and Potato Soup, Orzo with Parmesan and Basil, Broiled Tilapia Parmesan	['prepared', 'similar', 'prepared', 'similar', 'prepared', 'similar', 'prepared']	5	5	4	2	4	5	more	0,0,0,0,0,0,0	55,527972	1,744511812	0.41	13	4
78500	('Group1=', 1, ', Group2=', 6, ', Group3=', 8, 'ComparisonGroup=', 1)	2022-02-27 02:47:24.967347	2022-02-27 02:59:14.269294	709,301947	False	2	26-35	female	>5	none	Recommendation-based (mid-ILS maximize similarity of neighbors)	Fluffy Pancakes, Banana Crumb Muffins, Award Winning Soft Chocolate Chip CookiesCranberry Pistachio Biscotti, Delicious Ham and Potato Soup, Orzo with Parmesan and Basil, Broiled Tilapia Parmesan	['prepared', 'similar', 'prepared', 'never', 'similar', 'never', 'never']	3	4	3	5	4	4	exactly	0,0,0,0,0,0,0	62,436632	1,795439468	0.41	8	1
26895	('Group1=', 4, ', Group2=', 6, ', Group3=', 9, 'ComparisonGroup=', 2)	2022-02-27 02:06:31.977947	2022-02-27 02:13:30.125850	418,147903	False	2	26-35	male	2--3	vegetarian	Recommendation-based (mid-ILS maximize similarity of neighbors)	Fluffy Pancakes, Banana Crumb Muffins, Award Winning Soft Chocolate Chip CookiesCranberry Pistachio Biscotti, Delicious Ham and Potato Soup, Orzo with Parmesan and Basil, Broiled Tilapia Parmesan	['never', 'similar', 'prepared', 'similar', 'prepared', 'similar', 'prepared']	4	4	5	4	5	4	more	0,0,0,0,0,0,0	25,674258	1,409497901	0.41	11	2
41238	('Group1=', 1, ', Group2=', 6, ', Group3=', 2, 'ComparisonGroup=', 1)	2022-02-27 01:17:18.404866	2022-02-27 01:22:43.385371	324,980505	False	2	26-35	female	4--5	vegan	Recommendation-based (mid-ILS maximize similarity of neighbors)	Fluffy Pancakes, Banana Crumb Muffins, Award Winning Soft Chocolate Chip CookiesCranberry Pistachio Biscotti, Delicious Ham and Potato Soup, Orzo with Parmesan and Basil, Broiled Tilapia Parmesan	['prepared', 'never', 'never', 'similar', 'never', 'prepared', 'similar']	4	5	4	4	5	4	exactly	0,0,0,0,0,0,0	28,651598	1,457148849	0.41	11	2
64618	('Group1=', 5, ', Group2=', 6, ', Group3=', 2, 'ComparisonGroup=', 2)	2022-02-24 13:28:32.819858	2022-02-24 13:50:39.156923	1326,337065	False	2	36-45	female	2--3	none	Recommendation-based (mid-ILS maximize similarity of neighbors)	Fluffy Pancakes, Banana Crumb Muffins, Award Winning Soft Chocolate Chip CookiesCranberry Pistachio Biscotti, Delicious Ham and Potato Soup, Orzo with Parmesan and Basil, Broiled Tilapia Parmesan	['never', 'similar', 'similar', 'never', 'prepared', 'never', 'never']	3	4	5	2	4	4	more	0,0,0,0,0,0,0	71,200512	1,852483117	0.41	13	4
64488	('Group1=', 5, ', Group2=', 6, ', Group3=', 8, 'ComparisonGroup=', 4)	2022-02-27 00:47:59.359454	2022-02-27 00:51:05.652574	186,29312	False	2	26-35	male	4--5	vegetarian	Recommendation-based (mid-ILS maximize similarity of neighbors)	Fluffy Pancakes, Banana Crumb Muffins, Award Winning Soft Chocolate Chip CookiesCranberry Pistachio Biscotti, Delicious Ham and Potato Soup, Orzo with Parmesan and Basil, Broiled Tilapia Parmesan	['similar', 'prepared', 'similar', 'similar', 'similar', 'similar', 'similar']	4	4	5	4	5	4	more	0,0,0,0,0,0,0	21,609576	1,334646246	0.41	11	2
72796	('Group1=', 5, ', Group2=', 6, ', Group3=', 9, 'ComparisonGroup=', 4)	2022-02-27 01:07:43.385859	2022-02-27 01:12:09.503406	266,117547	False	2	26-35	female	4--5	vegan	Recommendation-based (mid-ILS maximize similarity of neighbors)	Fluffy Pancakes, Banana Crumb Muffins, Award Winning Soft Chocolate Chip CookiesCranberry Pistachio Biscotti, Delicious Ham and Potato Soup, Orzo with Parmesan and Basil, Broiled Tilapia Parmesan	['never', 'never', 'prepared', 'never', 'similar', 'similar', 'similar']	5	5	4	5	5	4	exactly	0,0,0,0,0,0,0	40,087082	1,603004444	0.41	10	1
50138	('Group1=', 8, ', Group2=', 6, ', Group3=', 4, 'ComparisonGroup=', 3)	2022-02-26 23:36:22.974103	2022-02-26 23:45:06.709624	523,735521	False	2	36-45	male	>5	none	Recommendation-based (mid-ILS maximize similarity of neighbors)	Fluffy Pancakes, Banana Crumb Muffins, Award Winning Soft Chocolate Chip CookiesCranberry Pistachio Biscotti, Delicious Ham and Potato Soup, Orzo with Parmesan and Basil, Broiled Tilapia Parmesan	['similar', 'similar', 'similar', 'similar', 'prepared', 'similar', 'similar']	4	4	4	4	4	4	more	1,1,1,2,1,1,0	41,347815	1,616452564	0.41	10	2
82417	('Group1=', 2, ', Group2=', 5, ', Group3=', 6, 'ComparisonGroup=', 3)	2022-02-27 01:22:08.294051	2022-02-27 01:34:01.486970	713,192919	False	2	26-35	male	<1	none	Recommendation-based (mid-ILS maximize similarity of neighbors)	Fluffy Pancakes, Banana Crumb Muffins, Award Winning Soft Chocolate Chip CookiesCranberry Pistachio Biscotti, Delicious Ham and Potato Soup, Orzo with Parmesan and Basil, Broiled Tilapia Parmesan	['never', 'never', 'never', 'never', 'never', 'never', 'never']	4	4	4	2	2	4	more	0,0,1,1,0,0,0	74,96353	1,874850029	0.41	12	4
